"table.x","first_id","desc","category","label","format","year"
"MÉNAGE","ZEAT","ZEAT de résidence",2,"Bassin parisien (Bourgogne, Centre, Champagne-Ardenne, Basse et Haute Normandie, Picardie)","Categorical",2017
"MÉNAGE","ZEAT","ZEAT de résidence",3,"Nord (Nord Pas-de-Calais)","Categorical",2017
"MÉNAGE","ZEAT","ZEAT de résidence",4,"Est (Alsace, Franche-Comté, Lorraine)","Categorical",2017
"MÉNAGE","ZEAT","ZEAT de résidence",5,"Ouest (Bretagne, Pays de la Loire, Poitou-Charentes)","Categorical",2017
"MÉNAGE","ZEAT","ZEAT de résidence",6,"Sud-Ouest (Aquitaine, Limousin, Midi-Pyrénées)","Categorical",2017
"MÉNAGE","ZEAT","ZEAT de résidence",7,"Centre-Est (Auvergne, Rhône-Alpes)","Categorical",2017
"MÉNAGE","ZEAT","ZEAT de résidence",8,"Méditerranée (Languedoc-Roussillon, Provence-Alpes-Côte d'Azur, Corse)","Categorical",2017
"MÉNAGE","ZETRANGER","Revenus perçus à l'étranger (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZFONCIER","Revenus fonciers (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZIMPOM","Impôt sur le revenu (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZIMPVALM","Prélèvement libératoire sur les valeurs mobilières (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZINVALIDITE","Pensions d'invalidité (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZNIVVIE","Niveau de vie (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZPENALIR","Pensions alimentaires reçues (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZPENALIV","Pensions alimentaires versées (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZPFAMILLE","Prestations familiales (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZPLOGEMENT","Prestations logement (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZPRODFIN","Revenus des produits financiers non déclarés (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZPSOCIAL","Minima sociaux (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZPSOCM","Prestations sociales du ménage (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZRAC","Revenus accessoires (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZRAG","Revenus agricoles (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZRENTES","Rentes viagères à titre onéreux (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZRETRAITES","Retraites et Pensions d'invalidité (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZRETRAITES_STRICTES","Retraites au sens strict (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZREVDEC","Revenu déclaré (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZREVDISP","Revenu disponible (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZREVFIN","Revenus des valeurs et capitaux mobiliers (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZRIC","Revenus industriels et commerciaux professionnels (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZRNC","Revenus non commerciaux professionnels (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZSALAIRES","Traitements et salaires au sens strict (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZTHAB","Taxe d'habitation (source fiscale, annuel, 2016)",NA,NA,"Numerical",2017
"MÉNAGE","ZVALM","Revenus des valeurs et capitaux mobiliers soumis au prélèvement libératoire (source fiscale)",NA,NA,"Numerical",2017
"MÉNAGE","ZVAMM","Revenus des valeurs et capitaux mobiliers non soumis au prélèvement libératoire (source fiscale) Variable numérique",NA,NA,"Not mentionned",2017
"PRODUIT","ACQDET","Existence d'emprunt(s) pour l'acquisition du bien",1,"Oui","Categorical",2017
"PRODUIT","ACQDET","Existence d'emprunt(s) pour l'acquisition du bien",2,"Non","Categorical",2017
"PRODUIT","ACQDET_DECL","Existence d'emprunt(s) pour l'acquisition du bien, avant redressement",1,"Oui","Categorical",2017
"PRODUIT","ACQDET_DECL","Existence d'emprunt(s) pour l'acquisition du bien, avant redressement",2,"Non","Categorical",2017
"PRODUIT","ACTQUA","Actions cotées étrangères pour partie",1,"Oui","Categorical",2017
"PRODUIT","ACTQUA","Actions cotées étrangères pour partie",2,"Non","Categorical",2017
"PRODUIT","ALGACQ","Mode d'acquisition du bien immobilier",1,"Achat d'un bien immobilier sur plan ou construction","Categorical",2017
"PRODUIT","ALGACQ","Mode d'acquisition du bien immobilier",2,"Achat d'un bien immobilier neuf (datant de moins de 5 ans et jamais habité)","Categorical",2017
"PRODUIT","ALGACQ","Mode d'acquisition du bien immobilier",3,"Achat d'un bien immobilier ancien (datant de plus de 5 ans ou déjà habité)","Categorical",2017
"PRODUIT","ALGACQ","Mode d'acquisition du bien immobilier",4,"Donation de tout ou partie du bien immobilier","Categorical",2017
"PRODUIT","ALGACQ","Mode d'acquisition du bien immobilier",5,"Héritage de tout ou partie du bien immobilier","Categorical",2017
"PRODUIT","ALGACQ","Mode d'acquisition du bien immobilier",6,"Achat d'un bien en viager","Categorical",2017
"PRODUIT","ALGACQ","Mode d'acquisition du bien immobilier",7,"Autres","Categorical",2017
"PRODUIT","ALGLOC","Nombre de semaines par an durant lesquelles le bien immobilier est mis en location une partie de l'année",NA,NA,"Numerical",2017
"PRODUIT","ALGPUSU","Situation juridique quant au démembrement de propriété du bien panel",1,"Détention en pleine propriété","Categorical",2017
"PRODUIT","ALGPUSU","Situation juridique quant au démembrement de propriété du bien panel",2,"Détention en nue-propriété seulement","Categorical",2017
"PRODUIT","ALGPUSU","Situation juridique quant au démembrement de propriété du bien panel",3,"Détention en usufruit","Categorical",2017
"PRODUIT","ANNEE","Année d'acquisition ou de souscription",NA,NA,"Numerical",2017
"PRODUIT","AVIQUA","Caractéristique de l'assurance-vie",1,"Contrat d'assurance-vie multisupports","Categorical",2017
"PRODUIT","AVIQUA","Caractéristique de l'assurance-vie",2,"Contrat d'assurance-vie en euros","Categorical",2017
"PRODUIT","AVIQUA_DECL","Caractéristique de l'assurance-vie, avant redressement",1,"Contrat d'assurance-vie multisupports","Categorical",2017
"PRODUIT","AVIQUA_DECL","Caractéristique de l'assurance-vie, avant redressement",2,"Contrat d'assurance-vie en euros","Categorical",2017
"PRODUIT","BATRP","Bâtiment professionnel comprenant la résidence principale du ménage",1,"Oui","Categorical",2017
"PRODUIT","BATRP","Bâtiment professionnel comprenant la résidence principale du ménage",2,"Non","Categorical",2017
"PRODUIT","COUTAN","Versement annuel (ou annualisé) effectué par le ménage (en clair)",NA,NA,"Numerical",2017
"PRODUIT","COUTAN_DECL","Versement mensuel déclaré par le ménage, avant redressement (en clair)",NA,NA,"Numerical",2017
"PRODUIT","DEJDEC","Logement(s) déjà décrit(s) lors de la dernière vague, pour les ménages dont le couple de référence a changé",1,"Oui","Categorical",2017
"PRODUIT","DEJDEC","Logement(s) déjà décrit(s) lors de la dernière vague, pour les ménages dont le couple de référence a changé",2,"Non","Categorical",2017
"PRODUIT","DETGAR","Garantie de l'emprunt",1,"Hypothèque","Categorical",2017
"PRODUIT","DETGAR","Garantie de l'emprunt",2,"Inscription en privilège de prêteur de deniers","Categorical",2017
"PRODUIT","DETGAR","Garantie de l'emprunt",3,"Crédit Logement","Categorical",2017
"PRODUIT","DETGAR","Garantie de l'emprunt",4,"Caution d'une autre société de cautionnement","Categorical",2017
"PRODUIT","DETGAR","Garantie de l'emprunt",5,"Caution d'une mutuelle","Categorical",2017
"PRODUIT","DETGAR","Garantie de l'emprunt",6,"Caution simple ou solidaire d'un particulier","Categorical",2017
"PRODUIT","DETGAR","Garantie de l'emprunt",7,"Nantissement","Categorical",2017
"PRODUIT","DETGAR","Garantie de l'emprunt",8,"Gage","Categorical",2017
"PRODUIT","DETGAR","Garantie de l'emprunt",9,"Autre forme de garantie","Categorical",2017
"PRODUIT","DETGAR","Garantie de l'emprunt",10,"Aucune garantie","Categorical",2017
"PRODUIT","DETGAR_DECL","Garantie de l'emprunt, avant redressement",1,"Hypothèque","Categorical",2017
"PRODUIT","DETGAR_DECL","Garantie de l'emprunt, avant redressement",2,"Inscription en privilège de prêteur de deniers","Categorical",2017
"PRODUIT","DETGAR_DECL","Garantie de l'emprunt, avant redressement",3,"Crédit Logement","Categorical",2017
"PRODUIT","DETGAR_DECL","Garantie de l'emprunt, avant redressement",4,"Caution d'une autre société de cautionnement","Categorical",2017
"PRODUIT","DETGAR_DECL","Garantie de l'emprunt, avant redressement",5,"Caution d'une mutuelle","Categorical",2017
"PRODUIT","DETGAR_DECL","Garantie de l'emprunt, avant redressement",6,"Caution simple ou solidaire d'un particulier","Categorical",2017
"PRODUIT","DETGAR_DECL","Garantie de l'emprunt, avant redressement",7,"Nantissement","Categorical",2017
"PRODUIT","DETGAR_DECL","Garantie de l'emprunt, avant redressement",8,"Gage","Categorical",2017
"PRODUIT","DETGAR_DECL","Garantie de l'emprunt, avant redressement",9,"Autre forme de garantie","Categorical",2017
"PRODUIT","DETGAR_DECL","Garantie de l'emprunt, avant redressement",10,"Aucune garantie","Categorical",2017
"PRODUIT","DETGARA","Nom de la garantie de l'emprunt, si c'est une autre forme de garantie (en clair) (*)",NA,NA,"Categorical",2017
"PRODUIT","DETGARA_DECL","Nom de la garantie de l'emprunt, si c'est une autre forme de garantie, avant redressement (en clair) (*)",NA,NA,"Categorical",2017
"PRODUIT","DETGARIM","Bien immobilier sur lequel porte la garantie de l'emprunt",1,"Résidence principale du ménage","Categorical",2017
"PRODUIT","DETGARIM","Bien immobilier sur lequel porte la garantie de l'emprunt",2,"Autre bien immobilier que le bien financé par cet emprunt","Categorical",2017
"PRODUIT","DETGARIM","Bien immobilier sur lequel porte la garantie de l'emprunt",3,"Le bien immobilier financé par cet emprunt","Categorical",2017
"PRODUIT","DETGARIM_DECL","Bien immobilier sur lequel porte la garantie de l'emprunt, avant redressement",1,"Résidence principale du ménage","Categorical",2017
"PRODUIT","DETGARIM_DECL","Bien immobilier sur lequel porte la garantie de l'emprunt, avant redressement",2,"Autre bien immobilier que le bien financé par cet emprunt","Categorical",2017
"PRODUIT","DETGARIM_DECL","Bien immobilier sur lequel porte la garantie de l'emprunt, avant redressement",3,"Le bien immobilier financé par cet emprunt","Categorical",2017
"PRODUIT","DETMEN","Remboursement d'une partie des emprunts souscrits par l'entreprise, par le ménage en son nom propre",1,"Oui","Categorical",2017
"PRODUIT","DETMEN","Remboursement d'une partie des emprunts souscrits par l'entreprise, par le ménage en son nom propre",2,"Non","Categorical",2017
"PRODUIT","DETMEN_DECL","Remboursement d'une partie des emprunts souscrits par l'entreprise, par le ménage en son nom propre, avant redressement",1,"Oui","Categorical",2017
"PRODUIT","DETMEN_DECL","Remboursement d'une partie des emprunts souscrits par l'entreprise, par le ménage en son nom propre, avant redressement",2,"Non","Categorical",2017
"PRODUIT","DETMOD","Modification de l'emprunt souscrit à titre privé",1,"Oui","Categorical",2017
"PRODUIT","DETMOD","Modification de l'emprunt souscrit à titre privé",2,"Non","Categorical",2017
"PRODUIT","DETMODA","Année de la modification de l'emprunt souscrit à titre privé",NA,NA,"Numerical",2017
"PRODUIT","DETNAT","Nature de l'endettement",1,"Endettement à titre privé","Categorical",2017
"PRODUIT","DETNAT","Nature de l'endettement",2,"Endettement à titre professionnel","Categorical",2017
"PRODUIT","DETNAT_DECL","Nature de l'endettement, avant redressement",1,"Endettement à titre privé","Categorical",2017
"PRODUIT","DETNAT_DECL","Nature de l'endettement, avant redressement",2,"Endettement à titre professionnel","Categorical",2017
"PRODUIT","DETPMEN","Part du capital restant dû par le ménage pour les emprunts professionnels (en %)",NA,NA,"Numerical",2017
"PRODUIT","DETPMEN_DECL","Part du capital restant dû par le ménage pour les emprunts professionnels, avant redressement (en %)",NA,NA,"Numerical",2017
"PRODUIT","DETPOS","Type de propriété en cas d'endettement immobilier ou foncier",1,"Bien possédé actuellement","Categorical",2017
"PRODUIT","DETPOS","Type de propriété en cas d'endettement immobilier ou foncier",2,"Bien qui n'est plus détenu actuellement","Categorical",2017
"PRODUIT","DETPOS","Type de propriété en cas d'endettement immobilier ou foncier",3,"Bien non achevé","Categorical",2017
"PRODUIT","DETPOS_DECL","Type de propriété en cas d'endettement immobilier ou foncier, avant redressement",1,"Bien possédé actuellement","Categorical",2017
"PRODUIT","DETPOS_DECL","Type de propriété en cas d'endettement immobilier ou foncier, avant redressement",2,"Bien qui n'est plus détenu actuellement","Categorical",2017
"PRODUIT","DETPOS_DECL","Type de propriété en cas d'endettement immobilier ou foncier, avant redressement",3,"Bien non achevé","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",1,"Achat de la résidence principale (à titre privé)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",2,"Autre achat immobilier ou foncier (à titre privé)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",3,"Gros travaux immobiliers (à titre privé)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",4,"Achat d'une voiture ou d'une moto (à titre privé)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",5,"Achat d'autres biens d'équipement (à titre privé)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",6,"Payer ses études ou celles d'une tierce personne (y compris crédit étudiant)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",7,"Racheter ses crédits afin d'alléger les mensualités (restructuration)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",8,"Autre motif personnel (y compris crédit à la consommation)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",9,"Immobilier professionnel (local, bureau, bâtiment) (à titre professionnel, en dehors","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",9,"Immobilier professionnel (local, bureau, bâtiment) (à titre professionnel, en dehors entreprises)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",10,"Terres, terrains, travaux fonciers (à titre professionnel, en dehors des entreprises)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",11,"Machine, véhicule, équipement (à titre professionnel, en dehors des entreprises)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",12,"Cheptel, matières premières, stocks (à titre professionnel, en dehors des entreprises)","Categorical",2017
"PRODUIT","DETQUA","Motif détaillé de l'emprunt",13,"Besoin de trésorerie, dépense exceptionnelle (à titre professionnel, en dehors des","Categorical",2017
