"first_id","year","table.x","desc","desc_en"
"QUIPETIT",2017,"TRANSMISSION","Donation versée par le ménage aux petits-enfants, pour le ménage ayant déclaré la transmission","Donation paid by the household to the grandchildren, for the household having declared the transmission"
"QUIRECOITM1",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM10",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM11",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM12",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM13",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM14",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM15",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM16",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM17",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM18",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM19",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM2",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM20",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM3",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM4",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM5",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM6",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM7",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM8",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"QUIRECOITM9",2017,"TRANSMISSION","Numéro du xxème enfant du ménage à qui la donation a été versée, pour le ménage ayant déclaré la transmission (xx = 1 à 20)","Number of the xxth child of the household to whom the donation was paid, for the household having declared the transmission (xx = 1 to 20)"
"REP",2017,"TRANSMISSION","Répondant à l'enquête dans le ménage ayant déclaré la transmission","Respondent to the survey in the household reporting transmission"
"TRANSNA",2017,"TRANSMISSION","Nature de la transmission","Nature of transmission"
"TRANSQUA_ARG",2017,"TRANSMISSION","Argent reçu en héritage ou en donation","Money received as an inheritance or donation"
"TRANSQUA_AUT",2017,"TRANSMISSION","Autres biens reçus en héritage ou en donation","Other property received as an inheritance or donation"
"TRANSQUA_AVI",2017,"TRANSMISSION","Capital d'une assurance-vie reçu en héritage ou en donation","Capital of life insurance received as an inheritance or donation"
"TRANSQUA_BIJ",2017,"TRANSMISSION","Meubles ou bijoux reçus en héritage ou en donation","Furniture or jewelry received as an inheritance or donation"
"TRANSQUA_DET",2017,"TRANSMISSION","Dette reçue en héritage ou donation","Debt received as an inheritance or donation"
"TRANSQUA_LOG",2017,"TRANSMISSION","Logement reçu en héritage ou en donation","Housing received as an inheritance or donation"
"TRANSQUA_MOB",2017,"TRANSMISSION","Valeurs mobilières reçues en héritage ou en donation","Securities received as an inheritance or donation"
"TRANSQUA_PRO",2017,"TRANSMISSION","Bien à usage professionnel reçu en héritage ou en donation","Property for professional use received as an inheritance or donation"
"TRANSQUA_TER",2017,"TRANSMISSION","Terrain reçu en héritage ou en donation","Land received as an inheritance or donation"
"TRANSQUA_USU",2017,"TRANSMISSION","Logement avec réserve d'usufruit reçu en héritage ou en donation","Housing with usufruct reserve received as inheritance or donation"
"VALEUR",2017,"TRANSMISSION","Période de référence pour l'évaluation du montant de la transmission (héritage et donation reçue ou versée) pour le ménage ayant déclaré la transmission","Reference period for evaluating the amount of the transfer (inheritance and donation received or paid) for the household having declared the transfer"
"DEPART",2017,NA,"Département de résidence (*)","Residence department (*)"
"DETIMM",2017,NA,"Existence d'un endettement lié à l'immobilier (achat d'un bien ou gros travaux) yc pour la résidence principale","Existence of debt linked to real estate (purchase of a property or major works) including for the main residence"
"DETIMM_DECL",2017,NA,"Existence d'un endettement lié à l'immobilier (achat d'un bien ou gros travaux) yc pour la résidence principale, avant redressement","Existence of debt linked to real estate (purchase of a property or major works) including for the main residence, before adjustment"
"KDUMEN",2017,NA,"Part du capital restant dû pour les emprunts souscrits par l'entreprise, à la charge du ménage (en %)","Share of capital remaining due for loans taken out by the business, payable by the household (in %)"
"RANG_PANEL",2017,NA,"Rang d'interrogation théorique du ménage","Theoretical household question rank"
"RSF2_B",2017,NA,"Préparation de la retraite : a déjà calculé le revenu dont il aurait besoin à la retraite","Preparing for retirement: has already calculated the income he would need in retirement"
"RSF2_C",2017,NA,"Préparation de la retraite : a déjà calculé le revenu auquel il pourrait prétendre à la retraite","Preparing for retirement: has already calculated the income he could claim in retirement"
"RSF2_D",2017,NA,"Préparation de la retraite : a déjà consulté un professionnel financier pour parler de ses finances à la retraite","Preparing for retirement: has already consulted a financial professional to discuss their retirement finances"
"RSF2_E",2017,NA,"Préparation de la retraite : aucune démarche","Preparing for retirement: no steps"
"RSF5_A",2017,NA,"Démarches effectuées pour léguer un héritage : modification du régime matrimonial","Steps taken to bequeath an inheritance: modification of the matrimonial regime"
"RSF5_B",2017,NA,"Démarches effectuées pour léguer un héritage : donation","Steps taken to leave an inheritance: donation"
"RSF5_C",2017,NA,"Démarches effectuées pour léguer un héritage : testament","Steps taken to leave an inheritance: will"
"RSF5_D",2017,NA,"Démarches effectuées pour léguer un héritage : souscription ou modification d'assurance-vie","Steps taken to leave an inheritance: subscription or modification of life insurance"
"RSF5_E",2017,NA,"Démarches effectuées pour léguer un héritage : aucune démarche","Steps taken to bequeath an inheritance: no steps"
"SALTIT",2017,NA,"Détention d'épargne salariale : titres de son entreprise détenus en dehors d'un PEE ou PEI ou PEG","Holding employee savings: company securities held outside a PEE or PEI or PEG"
"SITUA",2017,NA,"Situation principale vis-à-vis de l'emploi","Main employment situation"
